Types,OHSP-350
version,1.60.2
Describe,OHS
Test date,2026-02-25
Test time,19:42:39
E(lx),132.89
Candle E(fc),12.35
CCT(K),1001
Duv,-0.00693
CIE x,0.6927
CIE y,0.3072
CIE u,0.5227
CIE v,0.3477
CIE u',0.5227
CIE v',0.5216
SDCM,100.00
Ra,4.4
R1,-4
R2,74
R3,24
R4,-37
R5,-7
R6,91
R7,-10
R8,-97
R9,-100
R10,66
R11,-23
R12,78
R13,21
R14,56
R15,-53
Ee(mW/c©O),0.058
S/P,0.050
Dominant(nm),620.60
Purity(%),100.0
Half width(nm),13.1
Peak(nm),627.3
Center(nm),626.1
Centroid(nm),624.2
R ratio(%),98.1
G ratio(%),1.9
B ratio(%),0.0
CIE1931 X,438.722
CIE1931 Y,194.565
CIE1931 Z,0.083
TLCI-2012,1
Integral Time(ms),130.00
Peak Signal,53345
Dark Signal,2424
Compensate level,2964
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
638,4.509326,
639,3.584685,
640,2.761906,
641,2.104885,
642,1.647796,
643,1.240985,
644,0.921126,
645,0.702849,
646,0.520706,
647,0.383072,
648,0.297446,
649,0.217769,
650,0.165225,
651,0.126748,
652,0.099679,
653,0.074272,
654,0.053584,
655,0.035767,
656,0.022747,
657,0.019991,
658,0.015104,
659,0.008640,
660,0.002362,
661,0.000000,
662,0.000000,
663,0.000000,
664,0.000000,
665,0.000000,
666,0.000000,
667,0.000000,
668,0.000000,
669,0.000000,
670,0.000000,
671,0.000000,
672,0.000000,
673,0.000000,
674,0.000000,
675,0.000000,
676,0.000000,
677,0.000000,
678,0.000000,
679,0.000000,
680,0.000000,
681,0.000000,
682,0.000000,
683,0.000000,
684,0.000000,
685,0.000000,
686,0.000000,
687,0.000000,
688,0.000000,
689,0.000000,
690,0.000000,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000000,
699,0.000000,
700,0.000000,
701,0.000000,
702,0.000000,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000000,
707,0.000000,
708,0.000000,
709,0.000000,
710,0.000000,
711,0.000000,
712,0.000000,
713,0.000000,
714,0.000000,
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.000000,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
