Types,OHSP-350
version,1.60.2
Describe,OHS
Test date,2026-02-25
Test time,19:41:03
E(lx),650.60
Candle E(fc),60.44
CCT(K),1001
Duv,-0.00684
CIE x,0.6922
CIE y,0.3076
CIE u,0.5218
CIE v,0.3478
CIE u',0.5218
CIE v',0.5217
SDCM,100.00
Ra,5.4
R1,-3
R2,74
R3,25
R4,-36
R5,-6
R6,90
R7,-8
R8,-93
R9,-100
R10,66
R11,-23
R12,78
R13,22
R14,56
R15,-51
Ee(mW/c©O),0.286
S/P,0.051
Dominant(nm),620.40
Purity(%),100.0
Half width(nm),13.6
Peak(nm),627.1
Center(nm),626.3
Centroid(nm),624.3
R ratio(%),97.7
G ratio(%),2.3
B ratio(%),0.0
CIE1931 X,2143.593
CIE1931 Y,952.562
CIE1931 Z,0.413
TLCI-2012,1
Integral Time(ms),29.00
Peak Signal,55873
Dark Signal,2759
Compensate level,2972
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
638,25.684093,
639,20.918922,
640,16.601759,
641,13.090882,
642,10.574965,
643,8.250056,
644,6.381881,
645,5.072602,
646,3.921752,
647,3.025023,
648,2.409689,
649,1.876547,
650,1.468223,
651,1.180256,
652,0.920618,
653,0.712491,
654,0.572800,
655,0.443980,
656,0.332875,
657,0.247630,
658,0.151565,
659,0.078331,
660,0.031550,
661,0.006061,
662,0.000218,
663,0.000000,
664,0.000000,
665,0.000000,
666,0.000000,
667,0.000000,
668,0.000000,
669,0.000000,
670,0.000000,
671,0.000000,
672,0.000000,
673,0.000000,
674,0.000000,
675,0.000000,
676,0.000000,
677,0.000000,
678,0.000000,
679,0.000000,
680,0.000000,
681,0.000000,
682,0.000000,
683,0.000000,
684,0.000000,
685,0.000000,
686,0.000000,
687,0.000000,
688,0.000000,
689,0.000000,
690,0.000000,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000000,
699,0.000000,
700,0.000000,
701,0.000000,
702,0.000000,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000000,
707,0.000000,
708,0.000000,
709,0.000000,
710,0.000000,
711,0.000000,
712,0.000000,
713,0.000000,
714,0.000000,
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.000000,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
