Types,OHSP-350
version,1.60.2
Describe,OHS
Test date,2026-02-25
Test time,19:42:52
E(lx),78.57
Candle E(fc),7.30
CCT(K),1001
Duv,-0.00694
CIE x,0.6927
CIE y,0.3072
CIE u,0.5228
CIE v,0.3477
CIE u',0.5228
CIE v',0.5215
SDCM,100.00
Ra,4.2
R1,-4
R2,74
R3,24
R4,-37
R5,-7
R6,91
R7,-10
R8,-97
R9,-100
R10,66
R11,-23
R12,78
R13,21
R14,56
R15,-53
Ee(mW/c©O),0.034
S/P,0.050
Dominant(nm),620.60
Purity(%),100.0
Half width(nm),13.1
Peak(nm),627.1
Center(nm),626.1
Centroid(nm),624.2
R ratio(%),98.2
G ratio(%),1.8
B ratio(%),0.0
CIE1931 X,259.451
CIE1931 Y,115.041
CIE1931 Z,0.049
TLCI-2012,1
Integral Time(ms),220.00
Peak Signal,54108
Dark Signal,2619
Compensate level,2964
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
638,2.580562,
639,2.044484,
640,1.569126,
641,1.192164,
642,0.928110,
643,0.688466,
644,0.503765,
645,0.376355,
646,0.271564,
647,0.193715,
648,0.148800,
649,0.102659,
650,0.075086,
651,0.053781,
652,0.038876,
653,0.027050,
654,0.016883,
655,0.009422,
656,0.006730,
657,0.009972,
658,0.008227,
659,0.006770,
660,0.002276,
661,0.000646,
662,0.000649,
663,0.000652,
664,0.000000,
665,0.000000,
666,0.000000,
667,0.000000,
668,0.000000,
669,0.000000,
670,0.000000,
671,0.000000,
672,0.000000,
673,0.000000,
674,0.000000,
675,0.000000,
676,0.000000,
677,0.000000,
678,0.000000,
679,0.000000,
680,0.000000,
681,0.000000,
682,0.000000,
683,0.000000,
684,0.000000,
685,0.000000,
686,0.000000,
687,0.000000,
688,0.000000,
689,0.000000,
690,0.000000,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000000,
699,0.000000,
700,0.000000,
701,0.000000,
702,0.000000,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000000,
707,0.000000,
708,0.000000,
709,0.000000,
710,0.000000,
711,0.000000,
712,0.000000,
713,0.000000,
714,0.000000,
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.000000,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
