Types,OHSP-350
version,1.60.2
Describe,OHS
Test date,2026-02-25
Test time,19:42:14
E(lx),340.40
Candle E(fc),31.62
CCT(K),1001
Duv,-0.00689
CIE x,0.6925
CIE y,0.3074
CIE u,0.5222
CIE v,0.3477
CIE u',0.5222
CIE v',0.5216
SDCM,100.00
Ra,4.8
R1,-4
R2,74
R3,25
R4,-36
R5,-6
R6,91
R7,-9
R8,-95
R9,-100
R10,66
R11,-23
R12,78
R13,21
R14,56
R15,-52
Ee(mW/c©O),0.149
S/P,0.050
Dominant(nm),620.50
Purity(%),100.0
Half width(nm),13.4
Peak(nm),627.8
Center(nm),626.2
Centroid(nm),624.3
R ratio(%),98.0
G ratio(%),2.0
B ratio(%),0.0
CIE1931 X,1122.678
CIE1931 Y,498.386
CIE1931 Z,0.214
TLCI-2012,1
Integral Time(ms),53.00
Peak Signal,54085
Dark Signal,2261
Compensate level,2964
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
638,12.594724,
639,10.139487,
640,7.917138,
641,6.128085,
642,4.860962,
643,3.719008,
644,2.826281,
645,2.207034,
646,1.672382,
647,1.260936,
648,0.994074,
649,0.760793,
650,0.591346,
651,0.473184,
652,0.370220,
653,0.289902,
654,0.233973,
655,0.181937,
656,0.131876,
657,0.100504,
658,0.055398,
659,0.026950,
660,0.009895,
661,0.000327,
662,0.000004,
663,0.000004,
664,0.000000,
665,0.000000,
666,0.000000,
667,0.000000,
668,0.000000,
669,0.000000,
670,0.000000,
671,0.000000,
672,0.000000,
673,0.000000,
674,0.000000,
675,0.000000,
676,0.000000,
677,0.000000,
678,0.000000,
679,0.000000,
680,0.000000,
681,0.000000,
682,0.000000,
683,0.000000,
684,0.000000,
685,0.000000,
686,0.000000,
687,0.000000,
688,0.000000,
689,0.000000,
690,0.000000,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000000,
699,0.000000,
700,0.000000,
701,0.000000,
702,0.000000,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000000,
707,0.000000,
708,0.000000,
709,0.000000,
710,0.000000,
711,0.000000,
712,0.000000,
713,0.000000,
714,0.000000,
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.000000,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
